ID,claim
698,"Đôi vợ chồng yêu cầu con nhặt chai nhựa và thủy tinh dọc đường, tìm trong thùng rác rồi mang đi bán."
698,Con trai Chotsirimeteekul được bố mẹ dẫn đi nhặt rác khi không chịu đi học.
698,"Ảnh: FB Nuttanitcha Chotsirimeteekul Trong một bài đăng trên Facebook ngày 181, Chotsirimeteekul mô tả chi tiết việc họ đi bộ hơn 2km, nhặt 2kg chai lon, tương đương khoảng 2 baht 1.400 đồng."
698,"Sau khi hoàn thành công việc, cậu bé hỏi mẹ Chúng ta bắt xe buýt được không ạ?."
698,Bắt xe buýt mất 10 baht đấy.
698,Cô giải thích gia đình cần lượm thêm chai để kiếm tiền.
699,"Thanh Bùi ôm vợ khóc trên sân khấu Nếu như không có sự ủng hộ, niềm tin của những người bạn, đồng nghiệp, người hâm mộ và đặc biệt là của Vân, tôi sẽ không thể có được ngày hôm nay, Thanh Bùi nói."
699,Vợ và con Thanh Bùi hiếm khi xuất hiện tại các sự kiện âm nhạc của anh.
701,Cha đẻ robot Sophia: Người máy sẽ có quyền kết hôn với con người Nữ robot từ chối hôn nam diễn viên trong lần đầu hẹn hò Tiến sĩ David Hanson và robot Sophia do ông chế tạo.
701,"Trong bài báo, ông nhận định sự phát triển của robot sẽ báo hiệu kỷ nguyên mới cho xã hội loài người, nơi người máy có quyền kết hôn, bỏ phiếu bầu cử và sở hữu đất đai."
701,Tiến sĩ Hanson lập khung thời gian dự kiến cho từng sự kiện.
701,Cha đẻ robot Sophia: con người sẽ kết hôn với người máy năm 2045 Sophia từ chối hôn nam diễn viên Will Smith.
701,"Những cỗ máy tiên tiến này sẽ bắt đầu Trào lưu nhân quyền cho robot trên toàn cầu theo cách gọi của tiến sĩ Hanson, dự kiến xảy ra năm 2038 và hướng đến chất vấn cách đối xử với người máy AI trong xã hội loài người."
701,"Tuy nhiên, mãi tới năm 2045, trào lưu nhân quyền cho robot trên toàn cầu mới buộc thế giới phương Tây công nhận người máy như thực thể sống, trong đó Mỹ là nước đầu tiên cấp quyền công dân đầy đủ cho chúng."
701,"Tháng 102017, Sophia trở thành người máy đầu tiên trong lịch sử được Arab Saudi cấp quyền công dân."
702,Nguyễn Đăng Khoa tại cơ quan điều tra.
702,Chị gái của Ánh từng có một đời chồng và sinh được bé gái.
702,"Sau cuộc hôn nhân tan vỡ, chị gặp Khoa người làm nghề thú y hay đến nhà chị tiêm cho lợn."
702,"Sau khi cưới, Khoa về ở chung với gia đình vợ được hơn năm nay."
702,"Thời điểm xảy ra án mạng, cha của Ánh đang nuôi bà nội ở bệnh viện."
703,"Tuấn Anh vào xe nhưng chưa di chuyển, còn anh Tám về vị trí làm việc."
703,"Lúc quay ra, thấy chiếc taxi vẫn đỗ, anh Tám cầm điếu cày tiến tới."
703,"Khi cách chiếc xe 45 m, anh Tám bị tài xế nhấn ga, tông thẳng vào người."
703,"Sơ cứu vết thương do xô xát với anh Tám, hôm sau Tuấn Anh tới trụ sở công an đầu thú."
704,"Số người thiệt mạng hiện nay là 1.374 , Willem Rampangilei, người đứng đầu Cơ quan Giảm nhẹ Thiên tai Quốc gia Indonesia hôm nay nói với AFP về thương vong trong thảm họa động đất, sóng thần ở Indonesia."
705,Ôtô Mercedes lật nhiều vòng trên đường Sài Gòn Hiện trường tai nạn.
705,"Rạng sáng 269, anh Châu 30 tuổi lái ôtô Mercedes trên đường Điện Biên Phủ, hướng về cầu Sài Gòn."
705,"Đến đoạn thuộc phường 17, quận Bình Thạnh, xe bất ngờ tông dải phân cách rồi lật nhiều vòng."
705,"Tai nạn được cho là có liên quan đến xe container nhưng phương tiện này không hư hỏng, bỏ đi ngay sau đó."
705,"Trong phạm vi 20 m2, nhiều vật dụng, xăng dầu vương vãi."
706,Nữ tiếp viên trong các nhà hàng hoạt động kinh doanh trà hình.
707,"Tôi được sắp xếp nghỉ lại ở khách sạn gần sân bay và đổi vé sang ngày 261, anh Phó Mạnh Tuấn, một cựu du học sinh Việt Nam ở Trung Quốc chia sẻ với VnExpress."
707,Anh Tuấn từng học tập và sinh sống ở Trung Quốc 12 năm.
707,"Tôi chỉ biết hy vọng, anh Tuấn nói."
707,"Trên diễn đàn Hội Lưu học sinh Việt Nam ở Trung Quốc, nhiều lưu học sinh ở các tỉnh thành khác tại Trung Quốc cho biết cũng nhận được thông báo hủy chuyến nội địa tương tự như chuyến Nam Ninh Thượng Hải hay Trường Sa tỉnh Hồ Nam Nam Kinh."
707,"Chị Hải Yến, cựu du học sinh Việt đang sinh sống tại Thường Châu, cho biết hôm nay tuyết ở thành phố này đã ngừng rơi, người dân đang ra đường dọn tuyết."
707,"Tuy nhiên, đường rất trơn và các tuyến đường cao tốc vẫn đóng cửa, các chuyến tàu cao tốc từ những thành phố khác đến Thường Châu cũng bị hoãn hoặc hủy chuyến."
707,Người dân dọn tuyết trên đường phố Thường Châu sáng nay.
707,Tôi có nhiều kinh nghiệm rồi.
707,"Anh vẫn chờ ở sân bay, với hy vọng đổi được chuyến tới thành phố khác như Thượng Hải, rồi từ đó di chuyển đến Thường Châu để không lỡ cơ hội cổ vũ cho đội tuyển U23 Việt Nam."
708,Động thái này thực hiện theo định hướng quy hoạch đã được duyệt.
708,Định hướng không gian phố đi bộ Lê Lợi.
708,"Thiết kế cảnh quan, kiến trúc trong 2 giai đoạn."
708,"Tại công viên Nhà hát Thành phố và giao lộ Nguyễn Huệ Lê Lợi, Sở đề xuất bố trí đài phun nước phun hoặc tràn, vườn hoa, các chi tiết nghệ thuật, kiến trúc kết hợp các yếu tố về ánh sáng, âm thanh, màu sắc... Ý tưởng quy hoạch các tuyến phố đi bộ liên hoàn màu xanh lá ở trung tâm TP HCM của Sở Quy hoạch Kiến trúc."
709,"Chia sẻ lên mạng xã hội tấm ảnh chụp con gái bị nổi mẩn đỏ khắp người, chị Đặng Thúy Hằng người dân Đà Nẵng cho biết vừa tắm biển được khoảng 5 phút, con gái 10 tuổi đã phải chạy lên bờ vì cảm giác bị châm chích vào da."
709,Nốt mẩn đỏ trên người con chị Hằng sau khi tắm biển về.
709,"Ngày 37, đơn vị cho biết đã gửi văn bản đến Chi cục Bảo vệ môi trường Sở Tài nguyên và Môi trường TP Đà Nẵng đề nghị kiểm tra nguồn nước biển và có phương án xử lý kịp thời."
709,"Ông Mai Mã Giám đốc Công ty Thoát nước và Xử lý nước thải Đà Nẵng cho biết, ngày 266 địa bàn xảy ra mưa lớn khiến một lượng nước thải từ 8 cửa xả chảy ra dọc tuyến biển từ Phạm Văn Đồng đến T20."
710,Cuối năm ngoái bà bị mất việc.
710,"Để kiếm sống, bà còn phải bán đồ trang sức bằng vàng và bán ve chai để tích cóp thêm tiền."
710,"Bà Duran là một trong số rất nhiều người ở Riverside, California, đang cố gắng làm mọi cách thể kiếm thêm thu nhập."
710,Một trong những yếu tố then chốt khiến lạm phát leo thang ở Inland Empire là sự gia tăng dân số trong thời kỳ đại dịch.
710,"Giờ đây, giá lương thực và nhiên liệu tăng chóng mặt khiến các cư dân như bà Duran phải tìm cách khác để xoay xở kiếm thêm tiền."
710,"Mặc dù giảm nhẹ vào tháng trước, giá xăng trung bình tại Riverside vẫn ở mức 5,6 USD gallon."
710,Giá cả tăng buộc bà phải cắt giảm chi phí mua sắm và xăng xe.
710,Bà không còn lái xe đến trung tâm mua sắm chỉ để đi dạo hoặc hóng gió.
710,"Đối với một số việc vặt, bà liên lạc qua điện thoại thay vì đi lại trực tiếp như trước."
710,"Sau khi mất việc, bà bắt đầu thu gom ve chai để kiếm thêm tiền sống qua ngày."
710,Duran cũng phải bán một số đồ trang sức bằng vàng để có tiền trang trải cuộc sống.
710,"Và hiện tại khi khó khăn ập đến, bà đặt những ưu tiên khác lên trên."
710,Trong khi Duran hạn chế đi lại để tiết kiệm chi phí nhiên liệu.
710,"Lâu nay, Flashfood đã hợp tác với các cửa hàng tạp hoá ở Canada và một số vùng ở Mỹ."
710,Nhưng công ty mới chỉ ra mắt tại California vào đầu tháng 6.
710,Chúng tôi có thịt đông lạnh và một số loại rau.
710,Các tình nguyện viên thu lượm nông sản.
710,"Trong 12 tháng kết thúc vào tháng 6, giá lương thực nói chung đã tăng 10,4."
710,"Theo Cục Thống kê Lao động, đây là mức tăng hàng năm lớn nhất kể từ tháng 21981."
710,"Đối với những cư dân như bà Duran, việc quyên góp thực phẩm là một chiếc phao cứu sinh đúng nghĩa."
711,Tổng thư ký đảng Pháp luật và Công lý PiS cầm quyền Ba Lan Krzysztof Sobolewski trong cuộc phỏng vấn hồi tháng 72021.
711,Ba Lan gia nhập EU năm 2004.
711,"Tuy nhiên, Chủ tịch EC Von der Leyen sau đó tuyên bố rằng Ba Lan vẫn chưa đạt đủ tiến bộ để được nhận quỹ hỗ trợ trong đợt đầu, khi nhiều người bày tỏ lo ngại phòng kỷ luật sẽ được thay thế bằng một cơ quan mới, được kiểm soát tương tự về mặt chính trị."
713,Anh cũng từng hóa trị và xạ trị nha các bạn.
713,"Một tài liệu nói về bịnh Ung thư của Bệnh viện Johns Hopkins, trường đại học Baltimore, Maryland ở Hoa Kỳ."
713,Tốt hơn nên thay thế đường bằng mật ong Manuka hay mật đường nhưng với số lượng nhỏ.
713,Muối có chứa một hóa chất phụ gia để xuất hiện màu trắng.
713,Một lựa chọn tốt hơn cho muối trắng là muối biển hoặc các loại muối thực vật.
713,"B SỮA làm cho cơ thể sản xuất chất nhầy, đặc biệt là trong đường ruột."
713,Tế bào ung thư ăn chất nhầy.
713,C Các tế bào ung thư thường trưởng thành trong môi trường axit.
713,Đặt cơ thể chúng ta trong môi trường kiềm.
713,"Để có được các enzyme sống, giúp xây dựng các tế bào khỏe mạnh, chúng ta phải cố gắng uống nước ép rau tất cả, bao gồm cỏ linh thảo và ăn nhiều rau quả tươi 2 hoặc 3 lần mỗi ngày."
713,"f Các tế bào ung thư không thể sống trong một môi trường dưỡng khí đầy đủ Luyện tập thể dục hàng ngày, hít thở sâu giúp lấy thêm nhiều oxy vào các tế bào."
713,Liệu pháp oxy là một yếu tố giúp tiêu diệt các tế bào ung thư.
713,Nhằm phục vụ một cách hoàn hảo cho nhân loại.
714,"Trên kênh này, Trương Quốc Huy tỏ vẻ là người hiểu biết về tình hình trong nước."
714,"Theo thông tin mới nhất, Mạng xã hội đang xôn xao chuyện Huy nghiện Trương Quốc Huy bị ăn kẹo đồng trong 1 vụ xả tại xứ Bông Kỳ."
717,"Tháng 112024, một đêm định mệnh khi ngọn lửa bất ngờ bùng lên từ sự cố chập điện đã thiêu rụi kho hàng 700m tại Vĩnh Tuy Hà Nội."
717,Toàn bộ số flycam còn lại niềm hy vọng sống sót cuối cùng của công ty hóa thành tro bụi.
717,"Với hai cú đòn liên tiếp, khi chưa kịp vực dậy."
718,"Một ly bia được xử lý trong cơ thể trong 5 giờ, lúc này các cơ quan và hệ thống luôn phải hoạt động ở tốc độ cao."
718,Protein thực vật đậu thay vì thịt 4.
718,Hai ly nước khi bụng đói trước khi đánh răng nước ở nhiệt độ phòng có cùng nhiệt độ với cơ thể chúng ta sau khi thức dậy 5.
718,Nước ép chống ung thư số 2: kem chua guanabana không hạt quả mâm xôi giữa quả dứa 8.
718,Ăn cà rốt sống hoặc luộc hoặc ép nước trái cây mỗi ngày.
718,Không cho thực phẩm vi sóng vào đĩa nhựa.
719,"Trước đó, tuy Facebook có một bộ phận quản lý Facebook người Việt dành riêng cho thị trường Việt Nam nhưng lại đóng tại trụ sở ở Singapore."
720,Chương trình ra mắt xe Vinfast xe của Người Việt nhận được sự đón nhận của đông đảo khách hàng.
721,Họ xem đi xem lại tình huống Bùi Tiến Dũng phạm lỗi với Ritsu Doan của Nhật Bản.
721,"Khi đó, sự chi li sẽ lấn át cảm xúc bóng tròn một quan chức của Liên đoàn trọng tài thế giới cho hay."
721,VAR là để trọng tài có cơ hội xem xét lại tình huống và đánh giá một lần nữa.
721,Trận tứ kết 1 Việt Nam Nhật Bản trong khuôn khổ ASIAN CUP 2019 sẽ được tổ chức lại vào 18h 29022019 trên sân AI Maktoum vì sai sót do công nghệ VAR AFC vừa thông báo chính thức trên trang web của họ.
722,Tôi không biết dùng từ gì để nói về câu chuyện này.
722,"Khi hôm nay, anh là bác sĩ điều trị cho cha mẹ mình và một sản phụ."
722,Phút giây anh rút ống thở khỏi gương mặt mẹ để đưa ngay cho một sản phụ đang mang thai chờ được cứu sống.
724,Mạng xã hội đang xôn xao chuyện Huy nghiện Trương Quốc Huy bị ăn kẹo đồng trong 1 vụ xả súng tại Mỹ.
